date,position_id,holding_id,holding_name,instrument_type,position_side,market_value_usd_m,signed_notional_usd_m,gross_notional_usd_m,delta_adjusted_exposure_usd_m,current_exposure_basis,nav_weight,gross_weight,net_weight,asset_class,sub_asset_class,gics_sector_pti,gics_industry_group_pti,region_taxonomy_pti,market_cap_bucket_pti,liquidity_bucket,underlying_reference,lookthrough_method,classification_status
2023-08-31,H_ES_SHORT,H_ES_SHORT,S&P 500 Overlay Short Future,future,short,2.3726,-14.235599999999998,14.235599999999998,-14.235599999999998,signed_notional,0.0037170032926012895,0.022302019755607735,-0.022302019755607735,Global Public Equities,Equity Index Overlay,Multi-Sector / Diversified,Equity Index Future,North America,Multi Cap,Liquid,SPY,underlying_proxy,proxy
2023-08-31,H_EWJ,H_EWJ,iShares MSCI Japan ETF,etf,long,5.7848,5.7848,5.7848,5.7848,etf,0.00906268256218492,0.00906268256218492,0.00906268256218492,Global Public Equities,Japan Equities,Multi-Sector / Diversified,Japan Equity ETF,Japan,Large Cap,Liquid,EWJ,lookthrough,lookthrough
2023-08-31,H_EWS,H_EWS,iShares MSCI Singapore ETF,etf,long,2.4303,2.4303,2.4303,2.4303,etf,0.003807398255925531,0.003807398255925531,0.003807398255925531,Global Public Equities,Southeast Asia Equities,Multi-Sector / Diversified,Southeast Asia Equity ETF,Southeast Asia,Large Cap,Liquid,EWS,lookthrough,lookthrough
2023-08-31,H_EWY,H_EWY,iShares MSCI South Korea ETF,etf,long,4.2454,4.2454,4.2454,4.2454,etf,0.006651001339631424,0.006651001339631424,0.006651001339631424,Global Public Equities,Korea Equities,Multi-Sector / Diversified,Korea Equity ETF,Korea,Large Cap,Liquid,EWY,lookthrough,lookthrough
2023-08-31,H_GLD,H_GLD,SPDR Gold Shares,etf,long,9.0257,9.0257,9.0257,9.0257,etf,0.01413999688865863,0.01413999688865863,0.01413999688865863,Hedge Funds / Absolute Return,Gold / Defensive,Commodities / Precious Metals,Gold,Global / Multi-region,Non-classifiable,Liquid,GLD,benchmark_proxy,proxy
2023-08-31,H_GMACRO,H_GMACRO,Global Macro Hedge Fund Sleeve,fund,long,16.3597,16.3597,16.3597,16.3597,fund,0.02562971371742785,0.02562971371742785,0.02562971371742785,Hedge Funds / Absolute Return,Global Macro,Multi-Strategy,Global Macro,Global / Multi-region,Non-classifiable,Semi-Liquid,GMACRO,mandate_proxy,proxy
2023-08-31,H_GOOGL,H_GOOGL,Alphabet Class A,equity,long,7.1179,7.117900000000001,7.117900000000001,7.117900000000001,equity,0.01115116654151847,0.011151166541518471,0.011151166541518471,Global Public Equities,US Mega-cap Technology,Communication Services,Interactive Media,North America,Mega Cap,Liquid,GOOGL,direct,direct
2023-08-31,H_HSI_FUT,H_HSI_FUT,Hang Seng Index Tactical Long Future,future,long,2.319,8.3484,8.3484,8.3484,signed_notional,0.0036330315415756516,0.013078913549672345,0.013078913549672345,Global Public Equities,Greater China Tactical Overlay,Multi-Sector / Diversified,Equity Index Future,Greater China,Large Cap,Liquid,2800.HK,underlying_proxy,proxy
2023-08-31,H_HSTECH,H_HSTECH,Hang Seng TECH ETF-style Exposure,etf,long,9.276,9.276,9.276,9.276,etf,0.014532126166302606,0.014532126166302606,0.014532126166302606,Global Public Equities,Hong Kong / China Technology,Information Technology,Technology ETF,Greater China,Large Cap,Liquid,3067.HK,lookthrough,lookthrough
2023-08-31,H_HYG,H_HYG,iShares High Yield Corporate Bond ETF,etf,long,8.4412,8.4412,8.4412,8.4412,etf,0.013224297476821212,0.013224297476821212,0.013224297476821212,Fixed Income & Liquid Credit,High Yield Credit,Fixed Income / Credit,High Yield Credit,North America,Non-classifiable,Liquid,HYG,benchmark_proxy,proxy
2023-08-31,H_IGIB,H_IGIB,iShares 5-10 Year Investment Grade Corporate Bond ETF,etf,long,11.255,11.255,11.255,11.255,etf,0.01763250107823802,0.01763250107823802,0.01763250107823802,Fixed Income & Liquid Credit,Investment Grade Credit,Fixed Income / Credit,Investment Grade Credit,North America,Non-classifiable,Liquid,IGIB,benchmark_proxy,proxy
2023-08-31,H_INDA,H_INDA,iShares MSCI India ETF,etf,long,5.3739,5.3739,5.3739,5.3739,etf,0.008418951358893227,0.008418951358893227,0.008418951358893227,Global Public Equities,India Equities,Multi-Sector / Diversified,India Equity ETF,India,All Cap,Liquid,INDA,lookthrough,lookthrough
2023-08-31,H_JD,H_JD,JD.com ADR,equity,long,4.638,4.638,4.638,4.638,equity,0.007266063083151303,0.007266063083151303,0.007266063083151303,Global Public Equities,China E-commerce ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,JD,direct,direct
2023-08-31,H_LQD,H_LQD,iShares Investment Grade Corporate Bond ETF,etf,long,7.5033,7.5033,7.5033,7.5033,etf,0.011754948497587145,0.011754948497587145,0.011754948497587145,Fixed Income & Liquid Credit,Investment Grade Credit,Fixed Income / Credit,Investment Grade Credit,North America,Non-classifiable,Liquid,LQD,benchmark_proxy,proxy
2023-08-31,H_MKTNEUT,H_MKTNEUT,Equity Market Neutral Fund Sleeve,fund,long,14.542,14.542,14.542,14.542,fund,0.022782037377142357,0.022782037377142357,0.022782037377142357,Hedge Funds / Absolute Return,Equity Market Neutral,Multi-Strategy,Equity Market Neutral,Global / Multi-region,Non-classifiable,Semi-Liquid,MKTNEUT,mandate_proxy,proxy
2023-08-31,H_MSFT,H_MSFT,Microsoft,equity,long,7.9088,7.9088,7.9088,7.9088,equity,0.012390219860290434,0.012390219860290434,0.012390219860290434,Global Public Equities,US Mega-cap Technology,Information Technology,Software,North America,Mega Cap,Liquid,MSFT,direct,direct
2023-08-31,H_NQ_SHORT,H_NQ_SHORT,Nasdaq Overlay Short Future,future,short,1.5818,-9.4908,9.4908,-9.4908,signed_notional,0.002478106637543927,0.01486863982526356,-0.01486863982526356,Global Public Equities,Technology Overlay,Information Technology,Equity Index Future,North America,Mega Cap,Liquid,QQQ,underlying_proxy,proxy
2023-08-31,H_NVDA,H_NVDA,NVIDIA,equity,long,6.3271,6.3271,6.3271,6.3271,equity,0.009912269886461106,0.009912269886461106,0.009912269886461106,Global Public Equities,US Semiconductor Growth,Information Technology,Semiconductors,North America,Mega Cap,Liquid,NVDA,direct,direct
2023-08-31,H_PDD,H_PDD,PDD Holdings ADR,equity,long,5.5656,5.5656,5.5656,5.5656,equity,0.008719275699781565,0.008719275699781565,0.008719275699781565,Global Public Equities,China Internet ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,PDD,direct,direct
2023-08-31,H_PF_APAC_LOGISTICS,H_PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,private_fund,long,6.8683,6.8683,6.8683,6.8683,private_fund,0.010760133909876691,0.010760133909876691,0.010760133909876691,Real Estate,APAC Logistics,Industrial Real Estate,APAC Logistics,Japan,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_APEX_SECONDARIES_II,H_PF_APEX_SECONDARIES_II,Apex Secondaries Fund II,private_fund,long,16.298,16.298,16.298,16.298,private_fund,0.025533052205519605,0.025533052205519605,0.025533052205519605,Private Equity,Secondaries,Diversified / Secondaries,Secondaries,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_ATLAS_COINV_I,H_PF_ATLAS_COINV_I,Atlas Co-Investment Fund I,private_fund,long,17.9278,17.9278,17.9278,17.9278,private_fund,0.02808635742607157,0.02808635742607157,0.02808635742607157,Private Equity,Co-investment,Business Services,Co-investment,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_BLUE_HORIZON_III,H_PF_BLUE_HORIZON_III,Blue Horizon Ventures III,private_fund,long,14.3821,14.3821,14.3821,14.3821,private_fund,0.022531532097496844,0.022531532097496844,0.022531532097496844,Venture Capital / Growth,US Technology VC,Information Technology,US Technology VC,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_CLIMATE_ALPHA,H_PF_CLIMATE_ALPHA,Climate Alpha Fund,private_fund,long,11.9851,11.9851,11.9851,11.9851,private_fund,0.018776302858533135,0.018776302858533135,0.018776302858533135,Venture Capital / Growth,Climate Technology,Climate / Industrials,Climate Technology,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_COVE_SPECIALTY_FIN,H_PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,private_fund,long,11.7599,11.7599,11.7599,11.7599,private_fund,0.018423496173253777,0.018423496173253777,0.018423496173253777,Private Credit,Specialty Finance,Financials,Specialty Finance,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_CRESCENT_DIRECT_LEND,H_PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,private_fund,long,16.7999,16.7999,16.7999,16.7999,private_fund,0.02631934738909737,0.02631934738909737,0.02631934738909737,Private Credit,Senior Direct Lending,Diversified Credit,Senior Direct Lending,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_DIGITAL_INFRA,H_PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,private_fund,long,6.7578,6.7578,6.7578,6.7578,private_fund,0.010587020505243613,0.010587020505243613,0.010587020505243613,Infrastructure,Digital Infrastructure,Diversified,Digital Infrastructure,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_DRAGONBRIDGE,H_PF_DRAGONBRIDGE,DragonBridge Greater China Fund,private_fund,long,22.8172,22.8172,22.8172,22.8172,private_fund,0.03574627308772745,0.03574627308772745,0.03574627308772745,Private Equity,Asia Buyout / Greater China,Consumer / Industrials,Asia Buyout / Greater China,Greater China,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_GLOBAL_GROWTH_II,H_PF_GLOBAL_GROWTH_II,Redwood Growth Fund II,private_fund,long,15.9801,15.9801,15.9801,15.9801,private_fund,0.025035018256805982,0.025035018256805982,0.025035018256805982,Venture Capital / Growth,Global Growth Equity,Information Technology / Consumer,Global Growth Equity,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_HARBOR_PEAK_V,H_PF_HARBOR_PEAK_V,Harbor Peak Partners V,private_fund,long,24.447,24.447,24.447,24.447,private_fund,0.03829957830827941,0.03829957830827941,0.03829957830827941,Private Equity,Secondaries,Diversified / Secondaries,Secondaries,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_HARBOUR_CORE_RE,H_PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,private_fund,long,17.1708,17.1708,17.1708,17.1708,private_fund,0.02690041310654903,0.02690041310654903,0.02690041310654903,Real Estate,Core Real Estate,Real Estate,Core Real Estate,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_HOME_MULTIFAMILY,H_PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,private_fund,long,10.3025,10.3025,10.3025,10.3025,private_fund,0.01614027919667234,0.01614027919667234,0.01614027919667234,Real Estate,US Multifamily,Residential Real Estate,US Multifamily,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_INDIA_DIGITAL,H_PF_INDIA_DIGITAL,Indigo India Digital Growth Fund,private_fund,long,9.5881,9.5881,9.5881,9.5881,private_fund,0.01502107361956943,0.01502107361956943,0.01502107361956943,Venture Capital / Growth,India Digital Growth,Information Technology,India Digital Growth,India,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_INFRA_CORE,H_PF_INFRA_CORE,Evergreen Core Infrastructure Fund,private_fund,long,10.1366,10.1366,10.1366,10.1366,private_fund,0.01588037409415082,0.01588037409415082,0.01588037409415082,Infrastructure,Core Infrastructure,Infrastructure,Core Infrastructure,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_LIONROCK_CREDIT,H_PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,private_fund,long,13.8599,13.8599,13.8599,13.8599,private_fund,0.02171343417985527,0.02171343417985527,0.02171343417985527,Private Credit,Asia Private Credit,Diversified Credit,Asia Private Credit,Southeast Asia,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_METRO_LOGISTICS,H_PF_METRO_LOGISTICS,Metro Logistics Fund,private_fund,long,10.7317,10.7317,10.7317,10.7317,private_fund,0.016812679859735846,0.016812679859735846,0.016812679859735846,Real Estate,Logistics Real Estate,Industrial Real Estate,Logistics Real Estate,Southeast Asia,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_NORTHSTAR_IV,H_PF_NORTHSTAR_IV,Northstar Buyout Fund IV,private_fund,long,28.5215,28.5215,28.5215,28.5215,private_fund,0.04468284135965932,0.04468284135965932,0.04468284135965932,Private Equity,Buyout,Industrials,Buyout,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_RENEWABLES_II,H_PF_RENEWABLES_II,SolarBridge Renewables Fund II,private_fund,long,8.4472,8.4472,8.4472,8.4472,private_fund,0.013233697299697218,0.013233697299697218,0.013233697299697218,Infrastructure,Renewables,Utilities / Infrastructure,Renewables,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_SEEDSPRING_I,H_PF_SEEDSPRING_I,SeedSpring Southeast Asia VC Fund I,private_fund,long,7.99,7.99,7.99,7.99,private_fund,0.012517430796545692,0.012517430796545692,0.012517430796545692,Venture Capital / Growth,Southeast Asia VC,Information Technology / Consumer,Southeast Asia VC,Southeast Asia,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_PF_SPRING_OPP_CREDIT,H_PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,private_fund,long,14.2799,14.2799,14.2799,14.2799,private_fund,0.02237142178117557,0.02237142178117557,0.02237142178117557,Private Credit,Opportunistic Credit,Special Situations Credit,Opportunistic Credit,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2023-08-31,H_QAI,H_QAI,Multi-Strategy Liquid Alternatives ETF Proxy,etf,long,6.3621,6.3621,6.3621,6.3621,etf,0.009967102186571132,0.009967102186571132,0.009967102186571132,Hedge Funds / Absolute Return,Multi-Strategy Absolute Return,Multi-Strategy,Absolute Return,Global / Multi-region,Non-classifiable,Liquid,QAI,benchmark_proxy,proxy
2023-08-31,H_QQQ,H_QQQ,Invesco QQQ Trust,etf,long,18.9812,18.9812,18.9812,18.9812,etf,0.02973665299566872,0.02973665299566872,0.02973665299566872,Global Public Equities,US Technology / Growth,Information Technology,Growth / Technology ETF,North America,Mega Cap,Liquid,QQQ,lookthrough,lookthrough
2023-08-31,H_SPY,H_SPY,SPDR S&P 500 ETF,etf,long,31.6353,31.6353,31.6353,31.6353,etf,0.04956103610487633,0.04956103610487633,0.04956103610487633,Global Public Equities,US Large Cap Core,Multi-Sector / Diversified,Broad Market ETF,North America,Multi Cap,Liquid,SPY,lookthrough,lookthrough
2023-08-31,H_SPY_PUT,H_SPY_PUT,S&P 500 Protective Put Overlay,listed_option,long,1.5818,-6.3272,9.4908,-6.3272,delta_adjusted_exposure,0.002478106637543927,0.01486863982526356,-0.009912426550175707,Global Public Equities,Options Overlay,Multi-Sector / Diversified,Equity Index Option,North America,Multi Cap,Liquid,SPY,underlying_proxy,proxy
2023-08-31,H_TLT,H_TLT,iShares 20+ Year Treasury Bond ETF,etf,long,13.1308,13.1308,13.1308,13.1308,etf,0.020571199036706154,0.020571199036706154,0.020571199036706154,Fixed Income & Liquid Credit,Long Duration Treasuries,Fixed Income / Sovereign,Government Bonds,North America,Non-classifiable,Liquid,TLT,benchmark_proxy,proxy
2023-08-31,H_VNQ,H_VNQ,US Listed REIT ETF Proxy,etf,long,5.4532,5.4532,5.4532,5.4532,etf,0.008543185684571084,0.008543185684571084,0.008543185684571084,Hedge Funds / Absolute Return,Listed Real Estate,Real Estate,REITs,North America,Mid Cap,Liquid,VNQ,lookthrough,lookthrough
2023-09-30,H_2800HK,H_2800HK,Tracker Fund of Hong Kong ETF,etf,long,11.0851,11.0851,11.0851,11.0851,etf,0.017266674963734078,0.017266674963734078,0.017266674963734078,Global Public Equities,Hong Kong Broad Market,Multi-Sector / Diversified,Hong Kong Equity ETF,Greater China,Large Cap,Liquid,2800.HK,lookthrough,lookthrough
2023-09-30,H_ACWI,H_ACWI,iShares MSCI ACWI ETF,etf,long,16.409,16.409,16.409,16.409,etf,0.025559432885577257,0.025559432885577257,0.025559432885577257,Global Public Equities,Global Equity Core,Multi-Sector / Diversified,Broad Market ETF,Global / Multi-region,Multi Cap,Liquid,ACWI,lookthrough,lookthrough
2023-09-30,H_AGG,H_AGG,iShares Core US Aggregate Bond ETF,etf,long,22.5825,22.5825,22.5825,22.5825,etf,0.03517556786754516,0.03517556786754516,0.03517556786754516,Fixed Income & Liquid Credit,US Aggregate Bonds,Fixed Income / Credit,Aggregate Bonds,North America,Non-classifiable,Liquid,AGG,benchmark_proxy,proxy
2023-09-30,H_BABA,H_BABA,Alibaba ADR,equity,long,6.4663,6.4663,6.4663,6.4663,equity,0.010072214081784889,0.010072214081784889,0.010072214081784889,Global Public Equities,China Internet ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,BABA,direct,direct
2023-09-30,H_BIL,H_BIL,SPDR 1-3 Month T-Bill ETF,etf,long,7.5275,7.5275,7.5275,7.5275,etf,0.011725189289181719,0.011725189289181719,0.011725189289181719,Fixed Income & Liquid Credit,Treasury Bills,Fixed Income / Sovereign,Treasury Bills,North America,Non-classifiable,Liquid,BIL,benchmark_proxy,proxy
2023-09-30,H_BRKB,H_BRKB,Berkshire Hathaway Class B,equity,long,9.6232,9.6232,9.6232,9.6232,equity,0.01498955052376666,0.01498955052376666,0.01498955052376666,Global Public Equities,US Quality Compounder,Financials,Multi-Sector Holdings,North America,Mega Cap,Liquid,BRK.B,direct,direct
2023-09-30,H_CASH_HKD,H_CASH_HKD,HKD Working Capital,cash,long,2.3149,2.3149,2.3149,2.3149,cash,0.0036057975005681516,0.0036057975005681516,0.0036057975005681516,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2023-09-30,H_CASH_JPY,H_CASH_JPY,JPY Treasury Buffer,cash,long,1.5433,1.5433,1.5433,1.5433,cash,0.002403916921952062,0.002403916921952062,0.002403916921952062,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2023-09-30,H_CASH_OPS_USD,H_CASH_OPS_USD,USD Operating Cash,cash,long,11.5747,11.5747,11.5747,11.5747,cash,0.018029299032280524,0.018029299032280524,0.018029299032280524,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2023-09-30,H_CASH_RESERVE_USD,H_CASH_RESERVE_USD,USD Liquidity Reserve,cash,long,4.3405,4.3405,4.3405,4.3405,cash,0.00676096766651521,0.00676096766651521,0.00676096766651521,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2023-09-30,H_CASH_SGD,H_CASH_SGD,SGD Near-Term Reserve,cash,long,1.9291,1.9291,1.9291,1.9291,cash,0.0030048572112601067,0.0030048572112601067,0.0030048572112601067,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2023-09-30,H_CNYA,H_CNYA,iShares MSCI China A ETF,etf,long,7.3901,7.3901,7.3901,7.3901,etf,0.01151116856406268,0.01151116856406268,0.01151116856406268,Global Public Equities,China A-Shares,Multi-Sector / Diversified,China A-Shares ETF,Greater China,All Cap,Liquid,CNYA,lookthrough,lookthrough
2023-09-30,H_DBC,H_DBC,Broad Commodities ETF Proxy,etf,long,7.2873,7.2873,7.2873,7.2873,etf,0.011351042432023107,0.011351042432023107,0.011351042432023107,Hedge Funds / Absolute Return,Commodities,Commodities,Broad Commodities,Global / Multi-region,Non-classifiable,Liquid,DBC,benchmark_proxy,proxy
2023-09-30,H_DBMF,H_DBMF,Managed Futures ETF Proxy,etf,long,9.1091,9.1091,9.1091,9.1091,etf,0.014188764098848913,0.014188764098848913,0.014188764098848913,Hedge Funds / Absolute Return,Managed Futures,Multi-Strategy,Managed Futures,Global / Multi-region,Non-classifiable,Liquid,DBMF,benchmark_proxy,proxy
2023-09-30,H_EEM,H_EEM,iShares MSCI Emerging Markets ETF,etf,long,5.7431,5.7431,5.7431,5.7431,etf,0.008945723627592099,0.008945723627592099,0.008945723627592099,Global Public Equities,Emerging Markets Core,Multi-Sector / Diversified,EM Equity ETF,Global / Multi-region,All Cap,Liquid,EEM,lookthrough,lookthrough
2023-09-30,H_EMB,H_EMB,iShares Emerging Markets Bond ETF,etf,long,7.5275,7.5275,7.5275,7.5275,etf,0.011725189289181719,0.011725189289181719,0.011725189289181719,Fixed Income & Liquid Credit,EM Sovereign / Credit,Fixed Income / Credit,EM Debt,Global / Multi-region,Non-classifiable,Liquid,EMB,benchmark_proxy,proxy
